star,review
4,주차공간부족.....근처 유료주차장에 주차하라고 해서 했는데 다음날 비가 오더라구요 그래서 우산 빌려서 주차장까지 가려고 하는데 우산 없어서 비에 쫄다 맞았습니다
3.3,깨끗한 느낌은 없었지만 갖출거 다 갖춘 딱 비지니스 호텔느낌 이였어요. 12시간 패키지는 오후에 체크인하면 체크인 시점으로 부터 12시간이 아닌 밤 12시 이전 체크아웃 이라고 명시해주시면 좋겠네요.
3,"조식을 먹을때 , 레스토랑 직원들이 너무 불친절하고 서비스 태도도 안좋았습니다. 여자분한명이랑 매니저님 두명 이였는데, 여자분은 서비스직 자격이 있는지 의문 이였어요ㅜㅜㅜ 너무 신경질적으로 해서 접시 회수하는 카트 ? 같은것도 벽에 부딪히시고 그러더라구요.. 그리고 매니저님은 10시까지라고 빨리 먹으라는식으로 눈치보이게 해서 아침부터 기분 너무 안좋았습니다.... 신라스테이 많이 이용했었는데, 마포지점이 제일 별로네요"
4,이불에 머리카락이 있었고 화장실 바닥엔 알 수 없는 얼룩이 좀 있었어요. 사람이 하는 일이다보니 그럴 수 있다 생각은 하지만 기분이 좋지는 않았네요.
4.3,연휴 바로 전이라 많은 사람이 몰려왔지만 직원들도 친절하고 방도 깨끗했습니다. 공덕역에서도 무척 가깝고 근처 먹을거리도 많아요.
4,추워서 문의했더니 8층까지 난방기를 갖다 주셨더라구요ㅠ 근본적인 문제(히터고장)는 해결 안됐지만 서비스가 좋아서 괜찮았어요~!
4.3,"다른 지점 이용도 많이 해봤는데 마포지점은 주차장이 좁더라구요. 안에 주차타워가 있어서 조금 놀랬습니다,, 이외에 이용하는데 불편하거나 안 좋았던 점은 없습니다!"
3.3,입실했는데 청소가 안되어있어서 다시 방을 바꿨어요. 밤 12시 가까운 너무너무 피곤한 상태였는데 직원분도 늦게 올라오셔서 왜이렇게 안올라오시냐고 두번이나 카운터에 전화했네요.. 여튼 다른 방으로 바꿔주셔서 잘 잤어요.. 다신 이용할거같진 않아요..
4,깨끗한편이나 아침에 먼지 좀 날림. 냄새X / 방음 안좋음. 주차장입구에서 만차 안내친절 -> 진짜바로옆 건물로감.
3.3,이불 밑에 여성분 머리카락이 한 뭉치 있어 놀랬습니다. 바닥이나 곳곳에 먼지가 많아 기분이 좋지 않았습니다. 추후에는 개선이 꼭 필요할 둣합니다. 그외 직원들은 친절하고 좋았습니다.
4,편하게 쉴 수 있는 공간. 깔끔하게 정리된 느낌 다만.. 밖의 소음이 좀 들려서 깝놀!! 신경쓰일 정도는 아니지만 예민하신 분들은 참고하세용
4,아침에 도시락을 시켰는데 직접 내려가서 퍼가야 하는 줄은 몰랐네요 그랬으면 그냥 조식을 먹지 않았을까 싶어요 그 외에는 다 좋았습니다
4.3,다좋아요 ㅋ접근성 다맘 어메니티 중 로션이 뭔가 새것이 아닌듯한 그 로고 스티커 주변에 먼지가... 아니겠죠?? 근데 그거빼거 다 좋아요 담에도 올듯 ㅋ
3,조금 추워서 방 온도 조절을 해봤지만 되지 않았어요. 벌써 날씨가 쌀쌀한데 난방기간이 아니라는 점은 조금 의아했지만 추가 담요 덮고 일단 잤어요. 항상 침대옆 긴 테이블은 청결하지가 못한거 같아 아쉽습니다. 창문에 이전 사람들이 붙였던 테이프가 붙어있었는데 청소가 미흡한 부분이 있던거같습니다. 그것빼고는 서비스나 시설면에서는 잘 보낸거같아요.
3,"침구는 너무 편하고 좋았습니다. 꿀잠 잤죠~ 공간이 좁긴 했지만 슬리퍼가 있었으면 참 좋았을 것 같습니다. 씻고 맨발로 왔다갔다하기가 조금 찝찝했어요. 그리고 화장실 바닥 위생상태가 좋지않았어요. 검은색 타일에 줄눈이 진회색이라서 원래 그런가보다 했는데... 벽면을 보니까.., 하얀색이었던.....당혹스러웠습니다..."
3.3,"체크인 체크아웃 묵어본 모든 신라스테이 통틀어 최악이었습니다! 코로나로 시끄러운 요즘 그 좁은 로비에서 2시간 가까이 대기해야했고, 얼음도 구할수가 없었으며 전화 응대에 융통성도 없었네요. 1박 가격이 아까울 정도에요~ 시스템 개선하시지 않으면 이 가격 받으시면 안되요. 마포점 다신 이용할 마음 없어요"
4,사람이 너무 많았어요. 식당 직원들도 바빠서인지 덜 친절했구요... 사람이 많아서 그렇구나 하고 이해하고 넘어가면 크게 나쁘지 않은 정도예요!
3.3,출장갔다가 날이너무 덥고 습해서 근처 신라스테이 급하게 잡았어요. 체크인시배정상품이어서 더블이없었고 트윈이었어요. 혼자왔기때문에 더블룸 업그레이드도 좋으니 알아봐달라했는데 응대가 별로였어요. 직원이 짜증나보이는게 눈에보였습니다.
4,여러가지 좋았어요 그런데 전반적으로 깨끗하지 않았습니다 욕실과 바닥에 머리카락들이 좀많았고 시설이 낙후됐다는 느낌이 강했습니다 조식은 사람많아서 좀 ㅎㅎㅎ
4.3,루ㅁ이 생각보다 작아서 놀랐는데 화장실에서 오래된 담배 냄새가 나서 별루 였고 콘센트가 고장나서 드라이 사용이 불가해서 불편했어요. 위치나 조식은 저렴한 가격에 비해 만족합니다.
4.3,침구가 좋아서 간만에 푹잤어요^^ 아쉬운건 욕실 욕조에 머리카락들이...남아있더라고요 청결에 조금 더 신경 써주셨으면 좋겠어요
3,"더블이 없어서 트윈을 연결한 방으로 받았어요. 어메니티가 좋은거(아베다) 빼고는 *** 마포가 더 좋은거 같아요. 객관적인 근거 없는, 지극히 개인적인 느낌으로만 후기 작성했습니다 :-)"
3,"체크인때 더블, 트윈 배정되는 상품이었는데 혼자갔는데 트윈 주셔서 더블 없냐 했더니 가장 저층의 가구도 원래 소파가 있어야할 자리에 판떼기 하나 덜렁 있는 이상한 방 줘서 치사해서 돈 더내서 업글했네요 컨시어지도 친절한 느낌 아니었고 이래저래해서 결국 10만원 넘게 썼는데 다시 안갈 거에요"
3.3,전체적으로 청결하지 못했어요 바닥에 먼지가 많았어요. 다리미는 물이 그대로 들어가 스팀 누르니 백색가루가 쏟아졌고요. 엘리베이터에 손세정제는 나오지도 않았어요. 검정옷 입고 침대에 잠시 누웠는데 하얀 먼지가 엄청 묻었었습니다. 방음도 잘 안되었습니다. 에어컨도 간절기라지만 마음대로 틀지 못하고 주차도 기계식 주차입니다. 그러나 에어컨때문에 직원에게 전화했는데 친절히 응대해주고 편의를 봐준 점은 굉장히 좋았습니다.
3.3,뷔페 예약할땐 1+1 쿠폰 사용될것처럼 얘기하고 예약완료까지했는데 쿠폰 받으니 사용 못하는 기간이었어요 뜻깊은 기념일이어서 다른곳 가려했는데 뷔페 1+1 쿠폰준다하여 이쪽으로 모두 예약했었는데 전부 망쳤어요 ! 어쩔수없이 배달음식으로 해결했어요 침구류랑 전체적인 상태는 좋았어요 그리구 샤워기 정말 최악입니다 수압이 너무 약해서 씻기 너무 불편합니다
4.3,"깨끗한 침구류가 만족스러웠고, 객실도 조용해서 좋았습니다. 다만 샤워부스 안쪽은 상대적으로 노후하여 물때 등이 다소 보였습니다."
3,"룸컨디션은 좋았지만, 호텔 서비스가 너무 별로였어요.. 와인잔 여쭤봤는데 와인잔 준비된거 없다고 하고.. 와인따개는 프론트 직접 와서 가져가라구 하고... 길게 줄 서서 체크인하는 호텔은 처음이네요.."
3,주차장 진짜..아니 주차장여건까지 고려해서 신라스테이 같은곳 가는데 없다고 도보 5분거리 떨어진 거리에 주차하라고 가면 뭐하러 거길가나요? 그리고 주차권 넣으니까 만원 제하고 주차비2만원 더 나오고... 조식 응대하는 직원 얼굴엔 귀찮음 가득이고.. 다신 안갑니다
3,침구와 욕실 레스토랑까지 전반적으로 만족을합니다. 단 프론트직원들의 단어선택과 서비스에 문제가 많은듯 하고 다시 재정비할필요가 있겠네요 모두들 한결같이 안좋다고평가되는건 꼭 시정이 필요할듯합니다 레스토랑 직원들은 완벽한서비스에 웃는얼굴로 응대하시는데 이건 무언가잘못된듯 그리고 신라스테이 예약시 꼭 베네핏패키지 확인하세요 오류가너무많아요
3,"패키지 할인 행사로 사람이 매우 많았음. 객실에 소독을 했는지.. 좀 소독약 냄새가 많이 낫음. 코로나 사태이므로 이해할 수 있음 채크인시 어느 손님은 열을 재고 나는 안쟀음. 일관성없는 태도 무엇. 손님 많은건 알겟지만 직원이 거의 제정신이 아니엇음. 그과정에서 다소 과격하고 불친절한 언행들이 다수 발생... 체크인 출입구 푯말 방향도 잘못됨... 사람들이 줄을 이중으로 서는 상황 발생함. 뭐지...? 저녁 부페에 부채살 la갈비가 나왓는데 다 식어서 매우 뻑뻑했음. 특히 la 갈비는 힘줄이 매우 많아서 먹기힘들엇음 메뉴를 빨리 채워주지않음. 참고로 저녁식사 시간 초반에 갓음. 너무 장황햇지만, 간단히 말해 다시는 안갈예정임. 길건너 **드가 훨씬 깨끗하고, 객실도 넓음. 편의시설도 좋고."
3.3,체크인하면서 여자분께 바깥소리가 시끄러울까봐 높은층을 부틱드렸는데 10층 배정빋았네요ㅠ 손님도 코로나때문에 별로 없었는데요. 더구나 엘리베이터앞으로요.ㅠ 밤새 차소리 시끄러워 잠을 설쳤어요. 저녁식당 스탭분들은 굉장히 친절하셨어요.
3,방 컨디션 : 청소 상태는 약간 불량. 욕조에 털 꽤 있었음. 침대 이불을 걷어내니 거기에도 털이 조금.. 먼지가 전체적으로 많았음. 냉장고 보관 문이 너덜너덜한 상태. 요청한 가습기는 준비되어 있었음. 공기 청정기 구비되어 있지 않음. 석식 패키지를 이용했음. 휴일 석식은 맥주를 제공해서 좋았으나 쌀국수와 부채살 구이를 제외하고는 전체적으로 맛이 별로. 다음날 중식(평일)을 먹었는데 석식과 중식의 퀄리티가 엄청 차이남. 왠만하면 평일 중식만 먹길... 직원들이 음식 간이나 불편한 점이 없느냐 등의 세심함까지 보임. 휴일 석식엔 그런게 없었는데..
4.3,"마포 1박, 역삼 1박 했는데 둘다 시설은 동일하고 마포가 더 깨끗하고 위치가 역근처라 좋습니다 다만 대로변이라 마포는 어쩔수 없이 소음이 있어요"
3.3,추웠어요... 코로나 때문에 투숙객이 없어서 인지 30도로 온도를 올려도 온도가 안올라 갔어요. 밤새..전 날 글래드 호텔에서 잤는데..너무 비교됩니다...이것으로 신라스테이는 안녕 해야 할 것 같습니다.
4,전체적인 서비스는 좋았는데 화장실 사용하는 소리라던가 복도에서 사람지나가는 소리가 적나라하게 들리는편이며 옆이 도로라 빵빵거리면 좀 많이 시끄럽습니다
4.3,교통편이 용이하고 어메니티 추가요구 친절히 응대해주셨어요. 석식뷔페쿠폰 이용하고 조식서비스가되니 실제 숙박요금이 완전 저렴해졌어요.
3,세면대와 욕실 군데군데 머리카락과 이물질들이 눈에띄게 있었고 창에서 들어오는 우풍때문에 온도를 올려도 방이 추웠어요. 그리고 메이드실 바로 옆이라 그런지 낮에는 내내 쾅쾅 문닫는 큰 소리가 5분~10분에 한번씩 나서 일보고 잠시 들어와 쉬는데는 불편했어요. 일이 있는 곳이 모두 공덕역 근처라 접근성은 정말 좋았습니다.
3.3,자새히 보면 드러운 구석이 많아서 일부러 여기저기 확인 안 했어요 .... 우연히 발견한 것도 충격이었어요~ 특히 샤워실의 유리벽을 가리는 슬라이드 문 ...만지지 마세요 ...아예 안 닦아서 금찍...
3,"위치: 공덕역 1번출구 나와서 도보 5분 정도, 1번 출구 포함하여 2번출구, 8번출구, 9번 출구에 에스컬레이터 없음. Glad 호텔 9번출구에 엘베있음. 캐리어 끌어보신 분들 아시죠? 시각장애인용 보도블록때문에 좀 짜증나요. 주차: 주차하실거면 롯데시티호텔 마포로 가세요. 그린카 렌터카도 같이 운영하는 건물이라 렌터카이용도 아주 편리합니다. 신라스테이는 지하에 엘베주차장 있어서 출차가 좀 불편하고 숙박일만큼 주차비용이 면제되지 않습니다. 청결: 하우스키핑 운영 잘 안되는 걸로 유명한데 하도 말이 많길래 좀 나아졌을까 반신반의하면서 예약, 모텔 수준입니다. 네이버 리뷰에서 침구에 꼬불꼬불 체모 나왔다고 한 걸 봤는데 전 화장실에서 봤습니다. 오래된 호텔이 아닌데도 샤워부스 곳곳에 곰팡이가, 변기 물 내려가는 곳도 그래도 사용흔적이...객실 내에 슬라이딩 도어 있는데 그걸 닫아도 하수구 냄새 쩔어요. 청결에선 진짜 최하점. 소음: 옆 방 소리 다 들려요. 청소시간에는 하우스키퍼 카톡소리도 들립니다. 문 여닫는 소리 기본이고, 복도 대화소리 포함 그냥 다 들려요. 그래도 21층에 투숙해서인지 도로소음만큼은 잘 안들렸어요. 편의성: 후문에 세븐일레븐 있어서 용의하고 엘베 전층운영하는 4대뿐이지만 시간대 잘 맞추면 로비 단체관..."
4,공덕역에서 바로 위치해있어서 접근성이 좋았어요!! 룸컨디션도 좋았고!!! 그러나 한가지 아쉬운점은 객실내 먼지가 넘 많았어요ㅠ
3,늘 신라스테이를 이용할때면 느끼는것이 바닥이 좀 청소가 덜된것 같다는 생각이 듭니다. 대체로 만족해서 이용하지만 때때로 청소가 조금 부족하게 느껴집니다. 이번에도 좀 그랬구요. 데스크에서 체크인할때 어느 싸이트에서 예약했냐고 물어보는건 지금까지 호텔 이용하면서 처음 듣는 질문이었는데 그다지 기분이 좋지 않았네요.
